#time FullDelay
1.03009 0.022592
1.03259 0.022592
1.03509 0.022592
1.03759 0.022592
1.04009 0.022592
1.04259 0.022592
1.04509 0.022592
1.04759 0.022592
1.05009 0.022592
1.05259 0.022592
1.05509 0.022592
1.05759 0.022592
1.06009 0.022592
1.06259 0.022592
1.06509 0.022592
1.06759 0.022592
1.07009 0.022592
1.07259 0.022592
1.07509 0.022592
1.07759 0.022592
1.08009 0.022592
1.08259 0.022592
1.08509 0.022592
1.08759 0.022592
1.09009 0.022592
1.09259 0.022592
1.09509 0.022592
1.09759 0.022592
1.10009 0.022592
1.10259 0.022592
1.10509 0.022592
1.10759 0.022592
1.11009 0.022592
1.11259 0.022592
1.11509 0.022592
1.11759 0.022592
1.12009 0.022592
1.12259 0.022592
1.12509 0.022592
1.12759 0.022592
1.13009 0.022592
1.13259 0.022592
1.13509 0.022592
1.13759 0.022592
1.14009 0.022592
1.14259 0.022592
1.14509 0.022592
1.14759 0.022592
1.15009 0.022592
1.15259 0.022592
1.15509 0.022592
1.15759 0.022592
1.16009 0.022592
1.16259 0.022592
1.16509 0.022592
1.16759 0.022592
1.17009 0.022592
1.17259 0.022592
1.17509 0.022592
1.17759 0.022592
1.18009 0.022592
1.18259 0.022592
1.18509 0.022592
1.18759 0.022592
1.19009 0.022592
1.19259 0.022592
1.19509 0.022592
1.19759 0.022592
1.20009 0.022592
1.20259 0.022592
1.20509 0.022592
1.20759 0.022592
1.21009 0.022592
1.21259 0.022592
1.21509 0.022592
1.21759 0.022592
1.22009 0.022592
1.22259 0.022592
1.22509 0.022592
1.22759 0.022592
1.23009 0.022592
1.23259 0.022592
1.23509 0.022592
1.23759 0.022592
1.24009 0.022592
1.24259 0.022592
1.24509 0.022592
1.24759 0.022592
1.25009 0.022592
1.25259 0.022592
1.25509 0.022592
1.25759 0.022592
1.26009 0.022592
1.26259 0.022592
1.26509 0.022592
1.26759 0.022592
1.27009 0.022592
1.27259 0.022592
1.27509 0.022592
1.27759 0.022592
1.28009 0.022592
1.28259 0.022592
1.28509 0.022592
1.28759 0.022592
1.29009 0.022592
1.29259 0.022592
1.29509 0.022592
1.29759 0.022592
1.30009 0.022592
1.30259 0.022592
1.30509 0.022592
1.30759 0.022592
1.31009 0.022592
1.31259 0.022592
1.31509 0.022592
1.31759 0.022592
1.32009 0.022592
1.32259 0.022592
1.32509 0.022592
1.32759 0.022592
1.33009 0.022592
1.33259 0.022592
1.33509 0.022592
1.33759 0.022592
1.34009 0.022592
1.34259 0.022592
1.34509 0.022592
1.34759 0.022592
1.35009 0.022592
1.35259 0.022592
1.35509 0.022592
1.35759 0.022592
1.36009 0.022592
1.36259 0.022592
1.36509 0.022592
1.36759 0.022592
1.37009 0.022592
1.37259 0.022592
1.37509 0.022592
1.37759 0.022592
1.38009 0.022592
1.38259 0.022592
1.38509 0.022592
1.38759 0.022592
1.39009 0.022592
1.39259 0.022592
1.39509 0.022592
1.39759 0.022592
1.40009 0.022592
1.40259 0.022592
1.40509 0.022592
1.40759 0.022592
1.41009 0.022592
1.41259 0.022592
1.41509 0.022592
1.41759 0.022592
1.42009 0.022592
1.42259 0.022592
1.42509 0.022592
1.42759 0.022592
1.43009 0.022592
1.43259 0.022592
1.43509 0.022592
1.43759 0.022592
1.44009 0.022592
1.44259 0.022592
1.44509 0.022592
1.44759 0.022592
1.45009 0.022592
1.45259 0.022592
1.45509 0.022592
1.45759 0.022592
1.46009 0.022592
1.46259 0.022592
1.46509 0.022592
1.46759 0.022592
1.47009 0.022592
1.47259 0.022592
1.47509 0.022592
1.47759 0.022592
1.48009 0.022592
1.48259 0.022592
1.48509 0.022592
1.48759 0.022592
1.49009 0.022592
1.49259 0.022592
1.49509 0.022592
1.49759 0.022592
1.50009 0.022592
1.50259 0.022592
1.50509 0.022592
1.50759 0.022592
1.51009 0.022592
1.51259 0.022592
1.51509 0.022592
1.51759 0.022592
1.52009 0.022592
1.52259 0.022592
1.52509 0.022592
1.52759 0.022592
1.53009 0.022592
1.53259 0.022592
1.53509 0.022592
1.53759 0.022592
1.54009 0.022592
1.54259 0.022592
1.54509 0.022592
1.54759 0.022592
1.55009 0.022592
1.55259 0.022592
1.55509 0.022592
1.55759 0.022592
1.56009 0.022592
1.56259 0.022592
1.56509 0.022592
1.56759 0.022592
1.57009 0.022592
1.57259 0.022592
1.57509 0.022592
1.57759 0.022592
1.58009 0.022592
1.58259 0.022592
1.58509 0.022592
1.58759 0.022592
1.59009 0.022592
1.59259 0.022592
1.59509 0.022592
1.59759 0.022592
1.60009 0.022592
1.60259 0.022592
1.60509 0.022592
1.60759 0.022592
1.61009 0.022592
1.61259 0.022592
1.61509 0.022592
1.61759 0.022592
1.62009 0.022592
1.62259 0.022592
1.62509 0.022592
1.62759 0.022592
1.63009 0.022592
1.63259 0.022592
1.63509 0.022592
1.63759 0.022592
1.64009 0.022592
1.64259 0.022592
1.64509 0.022592
1.64759 0.022592
1.65009 0.022592
1.65259 0.022592
1.65509 0.022592
1.65759 0.022592
1.66009 0.022592
1.66259 0.022592
1.66509 0.022592
1.66759 0.022592
1.67009 0.022592
1.67259 0.022592
1.67509 0.022592
1.67759 0.022592
1.68009 0.022592
1.68259 0.022592
1.68509 0.022592
1.68759 0.022592
1.69009 0.022592
1.69259 0.022592
1.69509 0.022592
1.69759 0.022592
1.70009 0.022592
1.70259 0.022592
1.70509 0.022592
1.70759 0.022592
1.71009 0.022592
1.71259 0.022592
1.71509 0.022592
1.71759 0.022592
1.72009 0.022592
1.72259 0.022592
1.72509 0.022592
1.72759 0.022592
1.73009 0.022592
1.73259 0.022592
1.73509 0.022592
1.73759 0.022592
1.74009 0.022592
1.74259 0.022592
1.74509 0.022592
1.74759 0.022592
1.75009 0.022592
1.75259 0.022592
1.75509 0.022592
1.75759 0.022592
1.76009 0.022592
1.76259 0.022592
1.76509 0.022592
1.76759 0.022592
1.77009 0.022592
1.77259 0.022592
1.77509 0.022592
1.77759 0.022592
1.78009 0.022592
1.78259 0.022592
1.78509 0.022592
1.78759 0.022592
1.79009 0.022592
1.79259 0.022592
1.79509 0.022592
1.79759 0.022592
1.80009 0.022592
1.80259 0.022592
1.80509 0.022592
1.80759 0.022592
1.81009 0.022592
1.81259 0.022592
1.81509 0.022592
1.81759 0.022592
1.82009 0.022592
1.82259 0.022592
1.82509 0.022592
1.82759 0.022592
1.83009 0.022592
1.83259 0.022592
1.83509 0.022592
1.83759 0.022592
1.84009 0.022592
1.84259 0.022592
1.84509 0.022592
1.84759 0.022592
1.85009 0.022592
1.85259 0.022592
1.85509 0.022592
1.85759 0.022592
1.86009 0.022592
1.86259 0.022592
1.86509 0.022592
1.86759 0.022592
1.87009 0.022592
1.87259 0.022592
1.87509 0.022592
1.87759 0.022592
1.88009 0.022592
1.88259 0.022592
1.88509 0.022592
1.88759 0.022592
1.89009 0.022592
1.89259 0.022592
1.89509 0.022592
1.89759 0.022592
1.90009 0.022592
1.90259 0.022592
1.90509 0.022592
1.90759 0.022592
1.91009 0.022592
1.91259 0.022592
1.91509 0.022592
1.91759 0.022592
1.92009 0.022592
1.92259 0.022592
1.92509 0.022592
1.92759 0.022592
1.93009 0.022592
1.93259 0.022592
1.93509 0.022592
1.93759 0.022592
1.94009 0.022592
1.94259 0.022592
1.94509 0.022592
1.94759 0.022592
1.95009 0.022592
1.95259 0.022592
1.95509 0.022592
1.95759 0.022592
1.96009 0.022592
1.96259 0.022592
1.96509 0.022592
1.96759 0.022592
1.97009 0.022592
1.97259 0.022592
1.97509 0.022592
1.97759 0.022592
1.98009 0.022592
1.98259 0.022592
1.98509 0.022592
1.98759 0.022592
1.99009 0.022592
1.99259 0.022592
1.99509 0.022592
1.99759 0.022592
2.00009 0.022592
2.00259 0.022592
2.00509 0.022592
2.00759 0.022592
2.01009 0.022592
2.01259 0.022592
2.01509 0.022592
2.01759 0.022592
2.02009 0.022592
2.02259 0.022592
2.02509 0.022592
2.02759 0.022592
2.03009 0.022592
2.03259 0.022592
2.03509 0.022592
2.03759 0.022592
2.04009 0.022592
2.04259 0.022592
2.04509 0.022592
2.04759 0.022592
2.05009 0.022592
2.05259 0.022592
2.05509 0.022592
2.05759 0.022592
2.06009 0.022592
2.06259 0.022592
2.06509 0.022592
2.06759 0.022592
2.07009 0.022592
2.07259 0.022592
2.07509 0.022592
2.07759 0.022592
2.08009 0.022592
2.08259 0.022592
2.08509 0.022592
2.08759 0.022592
2.09009 0.022592
2.09259 0.022592
2.09509 0.022592
2.09759 0.022592
2.10009 0.022592
2.10259 0.022592
2.10509 0.022592
2.10759 0.022592
2.11009 0.022592
2.11259 0.022592
2.11509 0.022592
2.11759 0.022592
2.12009 0.022592
2.12259 0.022592
2.12509 0.022592
2.12759 0.022592
2.13009 0.022592
2.13259 0.022592
2.13509 0.022592
2.13759 0.022592
2.14009 0.022592
2.14259 0.022592
2.14509 0.022592
2.14759 0.022592
2.15009 0.022592
2.15259 0.022592
2.15509 0.022592
2.15759 0.022592
2.16009 0.022592
2.16259 0.022592
2.16509 0.022592
2.16759 0.022592
2.17009 0.022592
2.17259 0.022592
2.17509 0.022592
2.17759 0.022592
2.18009 0.022592
2.18259 0.022592
2.18509 0.022592
2.18759 0.022592
2.19009 0.022592
2.19259 0.022592
2.19509 0.022592
2.19759 0.022592
2.20009 0.022592
2.20259 0.022592
2.20509 0.022592
2.20759 0.022592
2.21009 0.022592
2.21259 0.022592
2.21509 0.022592
2.21759 0.022592
2.22009 0.022592
2.22259 0.022592
2.22509 0.022592
2.22759 0.022592
2.23009 0.022592
2.23259 0.022592
2.23509 0.022592
2.23759 0.022592
2.24009 0.022592
2.24259 0.022592
2.24509 0.022592
2.24759 0.022592
2.25009 0.022592
2.25259 0.022592
2.25509 0.022592
2.25759 0.022592
2.26009 0.022592
2.26259 0.022592
2.26509 0.022592
2.26759 0.022592
2.27009 0.022592
2.27259 0.022592
2.27509 0.022592
2.27759 0.022592
2.28009 0.022592
2.28259 0.022592
2.28509 0.022592
2.28759 0.022592
2.29009 0.022592
2.29259 0.022592
2.29509 0.022592
2.29759 0.022592
2.30009 0.022592
2.30259 0.022592
2.30509 0.022592
2.30759 0.022592
2.31009 0.022592
2.31259 0.022592
2.31509 0.022592
2.31759 0.022592
2.32009 0.022592
2.32259 0.022592
2.32509 0.022592
2.32759 0.022592
2.33009 0.022592
2.33259 0.022592
2.33509 0.022592
2.33759 0.022592
2.34009 0.022592
2.34259 0.022592
2.34509 0.022592
2.34759 0.022592
2.35009 0.022592
2.35259 0.022592
2.35509 0.022592
2.35759 0.022592
2.36009 0.022592
2.36259 0.022592
2.36509 0.022592
2.36759 0.022592
2.37009 0.022592
2.37259 0.022592
2.37509 0.022592
2.37759 0.022592
2.38009 0.022592
2.38259 0.022592
2.38509 0.022592
2.38759 0.022592
2.39009 0.022592
2.39259 0.022592
2.39509 0.022592
2.39759 0.022592
2.40009 0.022592
2.40259 0.022592
2.40509 0.022592
2.40759 0.022592
2.41009 0.022592
2.41259 0.022592
2.41509 0.022592
2.41759 0.022592
2.42009 0.022592
2.42259 0.022592
2.42509 0.022592
2.42759 0.022592
2.43009 0.022592
2.43259 0.022592
2.43509 0.022592
2.43759 0.022592
2.44009 0.022592
2.44259 0.022592
2.44509 0.022592
2.44759 0.022592
2.45009 0.022592
2.45259 0.022592
2.45509 0.022592
2.45759 0.022592
2.46009 0.022592
2.46259 0.022592
2.46509 0.022592
2.46759 0.022592
2.47009 0.022592
2.47259 0.022592
2.47509 0.022592
2.47759 0.022592
2.48009 0.022592
2.48259 0.022592
2.48509 0.022592
2.48759 0.022592
2.49009 0.022592
2.49259 0.022592
2.49509 0.022592
2.49759 0.022592
2.50009 0.022592
2.50259 0.022592
2.50509 0.022592
2.50759 0.022592
2.51009 0.022592
2.51259 0.022592
2.51509 0.022592
2.51759 0.022592
2.52009 0.022592
2.52259 0.022592
2.52509 0.022592
2.52759 0.022592
2.53009 0.022592
2.53259 0.022592
2.53509 0.022592
2.53759 0.022592
2.54009 0.022592
2.54259 0.022592
2.54509 0.022592
2.54759 0.022592
2.55009 0.022592
2.55259 0.022592
2.55509 0.022592
2.55759 0.022592
2.56009 0.022592
2.56259 0.022592
2.56509 0.022592
2.56759 0.022592
2.57009 0.022592
2.57259 0.022592
2.57509 0.022592
2.57759 0.022592
2.58009 0.022592
2.58259 0.022592
2.58509 0.022592
2.58759 0.022592
2.59009 0.022592
2.59259 0.022592
2.59509 0.022592
2.59759 0.022592
2.60009 0.022592
2.60259 0.022592
2.60509 0.022592
2.60759 0.022592
2.61009 0.022592
2.61259 0.022592
2.61509 0.022592
2.61759 0.022592
2.62009 0.022592
2.62259 0.022592
2.62509 0.022592
2.62759 0.022592
2.63009 0.022592
2.63259 0.022592
2.63509 0.022592
2.63759 0.022592
2.64009 0.022592
2.64259 0.022592
2.64509 0.022592
2.64759 0.022592
2.65009 0.022592
2.65259 0.022592
2.65509 0.022592
2.65759 0.022592
2.66009 0.022592
2.66259 0.022592
2.66509 0.022592
2.66759 0.022592
2.67009 0.022592
2.67259 0.022592
2.67509 0.022592
2.67759 0.022592
2.68009 0.022592
2.68259 0.022592
2.68509 0.022592
2.68759 0.022592
2.69009 0.022592
2.69259 0.022592
2.69509 0.022592
2.69759 0.022592
2.70009 0.022592
2.70259 0.022592
2.70509 0.022592
2.70759 0.022592
2.71009 0.022592
2.71259 0.022592
2.71509 0.022592
2.71759 0.022592
2.72009 0.022592
2.72259 0.022592
2.72509 0.022592
2.72759 0.022592
2.73009 0.022592
2.73259 0.022592
2.73509 0.022592
2.73759 0.022592
2.74009 0.022592
2.74259 0.022592
2.74509 0.022592
2.74759 0.022592
2.75009 0.022592
2.75259 0.022592
2.75509 0.022592
2.75759 0.022592
2.76009 0.022592
2.76259 0.022592
2.76509 0.022592
2.76759 0.022592
2.77009 0.022592
2.77259 0.022592
2.77509 0.022592
2.77759 0.022592
2.78009 0.022592
2.78259 0.022592
2.78509 0.022592
2.78759 0.022592
2.79009 0.022592
2.79259 0.022592
2.79509 0.022592
2.79759 0.022592
2.80009 0.022592
2.80259 0.022592
2.80509 0.022592
2.80759 0.022592
2.81009 0.022592
2.81259 0.022592
2.81509 0.022592
2.81759 0.022592
2.82009 0.022592
2.82259 0.022592
2.82509 0.022592
2.82759 0.022592
2.83009 0.022592
2.83259 0.022592
2.83509 0.022592
2.83759 0.022592
2.84009 0.022592
2.84259 0.022592
2.84509 0.022592
2.84759 0.022592
2.85009 0.022592
2.85259 0.022592
2.85509 0.022592
2.85759 0.022592
2.86009 0.022592
2.86259 0.022592
2.86509 0.022592
2.86759 0.022592
2.87009 0.022592
2.87259 0.022592
2.87509 0.022592
2.87759 0.022592
2.88009 0.022592
2.88259 0.022592
2.88509 0.022592
2.88759 0.022592
2.89009 0.022592
2.89259 0.022592
2.89509 0.022592
2.89759 0.022592
2.90009 0.022592
2.90259 0.022592
2.90509 0.022592
2.90759 0.022592
2.91009 0.022592
2.91259 0.022592
2.91509 0.022592
2.91759 0.022592
2.92009 0.022592
2.92259 0.022592
2.92509 0.022592
2.92759 0.022592
2.93009 0.022592
2.93259 0.022592
2.93509 0.022592
2.93759 0.022592
2.94009 0.022592
2.94259 0.022592
2.94509 0.022592
2.94759 0.022592
2.95009 0.022592
2.95259 0.022592
2.95509 0.022592
2.95759 0.022592
2.96009 0.022592
2.96259 0.022592
2.96509 0.022592
2.96759 0.022592
2.97009 0.022592
2.97259 0.022592
2.97509 0.022592
2.97759 0.022592
2.98009 0.022592
2.98259 0.022592
2.98509 0.022592
2.98759 0.022592
2.99009 0.022592
2.99259 0.022592
2.99509 0.022592
2.99759 0.022592
3.00009 0.022592
3.00259 0.022592
3.00509 0.022592
3.00759 0.022592
3.01009 0.022592
3.01259 0.022592
3.01509 0.022592
3.01759 0.022592
3.02009 0.022592
3.02259 0.022592
3.02509 0.022592
3.02759 0.022592
3.03009 0.022592
3.03259 0.022592
3.03509 0.022592
3.03759 0.022592
3.04009 0.022592
3.04259 0.022592
3.04509 0.022592
3.04759 0.022592
3.05009 0.022592
3.05259 0.022592
3.05509 0.022592
3.05759 0.022592
3.06009 0.022592
3.06259 0.022592
3.06509 0.022592
3.06759 0.022592
3.07009 0.022592
3.07259 0.022592
3.07509 0.022592
3.07759 0.022592
3.08009 0.022592
3.08259 0.022592
3.08509 0.022592
3.08759 0.022592
3.09009 0.022592
3.09259 0.022592
3.09509 0.022592
3.09759 0.022592
3.10009 0.022592
3.10259 0.022592
3.10509 0.022592
3.10759 0.022592
3.11009 0.022592
3.11259 0.022592
3.11509 0.022592
3.11759 0.022592
3.12009 0.022592
3.12259 0.022592
3.12509 0.022592
3.12759 0.022592
3.13009 0.022592
3.13259 0.022592
3.13509 0.022592
3.13759 0.022592
3.14009 0.022592
3.14259 0.022592
3.14509 0.022592
3.14759 0.022592
3.15009 0.022592
3.15259 0.022592
3.15509 0.022592
3.15759 0.022592
3.16009 0.022592
3.16259 0.022592
3.16509 0.022592
3.16759 0.022592
3.17009 0.022592
3.17259 0.022592
3.17509 0.022592
3.17759 0.022592
3.18009 0.022592
3.18259 0.022592
3.18509 0.022592
3.18759 0.022592
3.19009 0.022592
3.19259 0.022592
3.19509 0.022592
3.19759 0.022592
3.20009 0.022592
3.20259 0.022592
3.20509 0.022592
3.20759 0.022592
3.21009 0.022592
3.21259 0.022592
3.21509 0.022592
3.21759 0.022592
3.22009 0.022592
3.22259 0.022592
3.22509 0.022592
3.22759 0.022592
3.23009 0.022592
3.23259 0.022592
3.23509 0.022592
3.23759 0.022592
3.24009 0.022592
3.24259 0.022592
3.24509 0.022592
3.24759 0.022592
3.25009 0.022592
3.25259 0.022592
3.25509 0.022592
3.25759 0.022592
3.26009 0.022592
3.26259 0.022592
3.26509 0.022592
3.26759 0.022592
3.27009 0.022592
3.27259 0.022592
3.27509 0.022592
3.27759 0.022592
3.28009 0.022592
3.28259 0.022592
3.28509 0.022592
3.28759 0.022592
3.29009 0.022592
3.29259 0.022592
3.29509 0.022592
3.29759 0.022592
3.30009 0.022592
3.30259 0.022592
3.30509 0.022592
3.30759 0.022592
3.31009 0.022592
3.31259 0.022592
3.31509 0.022592
3.31759 0.022592
3.32009 0.022592
3.32259 0.022592
3.32509 0.022592
3.32759 0.022592
3.33009 0.022592
3.33259 0.022592
3.33509 0.022592
3.33759 0.022592
3.34009 0.022592
3.34259 0.022592
3.34509 0.022592
3.34759 0.022592
3.35009 0.022592
3.35259 0.022592
3.35509 0.022592
3.35759 0.022592
3.36009 0.022592
3.36259 0.022592
3.36509 0.022592
3.36759 0.022592
3.37009 0.022592
3.37259 0.022592
3.37509 0.022592
3.37759 0.022592
3.38009 0.022592
3.38259 0.022592
3.38509 0.022592
3.38759 0.022592
3.39009 0.022592
3.39259 0.022592
3.39509 0.022592
3.39759 0.022592
3.40009 0.022592
3.40259 0.022592
3.40509 0.022592
3.40759 0.022592
3.41009 0.022592
3.41259 0.022592
3.41509 0.022592
3.41759 0.022592
3.42009 0.022592
3.42259 0.022592
3.42509 0.022592
3.42759 0.022592
3.43009 0.022592
3.43259 0.022592
3.43509 0.022592
3.43759 0.022592
3.44009 0.022592
3.44259 0.022592
